SongID,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
249,Low Rider (2livemafia Remix),Klypso/Snoop Dogg/Doggface/War/2livemafia,,..\data\audio_files\processed\249.mp3,0.901,0.933,0.0,-6.682,0.329,0.12,0.018,0.367,0.731,132.074,4.0,"west coast rap, motown, funk, rap, g funk, p funk, pop rap, classic soul, soul, hip hop, gangster rap"
250,REWiND - Wolfgang Gartner Remix,Knock2/Wolfgang Gartner,Bassline,..\data\audio_files\processed\250.mp3,0.762,0.869,11.0,-5.203,0.106,7.29e-05,0.00899,0.337,0.485,125.978,4.0,"edm, complextro, house, bassline, progressive electro house, electro house"
251,Sweat,KREAM,Pop Dance,..\data\audio_files\processed\251.mp3,0.647,0.798,10.0,-7.049,0.0393,0.00793,0.0196,0.105,0.159,126.028,4.0,pop dance
252,The Switch,KREAM,Pop Dance,..\data\audio_files\processed\252.mp3,0.643,0.975,7.0,-5.636,0.0495,0.00093,0.707,0.104,0.562,124.981,4.0,pop dance
253,Changes,Kungs/Shadow Child,Edm,..\data\audio_files\processed\253.mp3,0.787,0.727,0.0,-4.213,0.0566,0.00868,0.438,0.066,0.39,130.01,4.0,"edm, pop dance, house, uk dance, minimal tech house"
254,Easy Tiger,Kyle Watson,Bass House,..\data\audio_files\processed\254.mp3,0.777,0.868,5.0,-5.606,0.045,0.00169,0.879,0.2,0.92,127.005,4.0,"house, tech house, bass house, fidget house"
255,Escaping It (feat. Tania Foster),Kyle Watson/Tania Foster,Bass House,..\data\audio_files\processed\255.mp3,0.778,0.886,6.0,-6.697,0.0726,0.00937,0.365,0.0873,0.578,128.002,4.0,"house, tech house, bass house, fidget house"
256,The Reason,Kyle Watson,Bass House,..\data\audio_files\processed\256.mp3,0.741,0.744,9.0,-6.081,0.079,0.0133,0.89,0.349,0.696,126.035,4.0,"house, tech house, bass house, fidget house"
257,TikTak,Laidback Luke/Öwnboss/Kapuzen,Big Room,..\data\audio_files\processed\257.mp3,0.881,0.842,8.0,-6.468,0.135,0.0245,0.146,0.116,0.698,126.031,4.0,"big room, dutch house, edm, melbourne bounce, house, pop dance, dutch edm, progressive electro house, electro house, progressive house, brazilian edm, tech house"
258,Never Leave You (Uh Oh) - Club Mix,Leandro Da Silva/AtcG/Sara De Sanctis,,..\data\audio_files\processed\258.mp3,0.781,0.841,7.0,-5.442,0.0462,0.0132,0.339,0.104,0.314,127.996,4.0,
259,Colourblind,Les Loups/Cybil,Filter House,..\data\audio_files\processed\259.mp3,0.845,0.446,1.0,-9.195,0.1,0.0456,0.000373,0.0866,0.874,119.963,4.0,"hard dance, filter house, nu disco"
260,Love's Just a Feeling (feat. Rooty),Lindsey Stirling/RuthAnne,Bow Pop,..\data\audio_files\processed\260.mp3,,,,,,,,,,,,
261,Wonder Woman - NVOY Remix,LION BABE/NVOY,Alternative R&B,..\data\audio_files\processed\261.mp3,0.714,0.681,0.0,-8.562,0.0418,0.00198,0.633,0.171,0.279,121.016,4.0,"house, alternative r&b, deep groove house, indie soul"
262,Connected,LO'99,Australian House,..\data\audio_files\processed\262.mp3,0.736,0.848,7.0,-7.218,0.039,0.000955,0.693,0.115,0.426,129.995,4.0,"deep groove house, australian house, bass house"
263,Skydance,LO'99/Ray Foxx,Australian House,..\data\audio_files\processed\263.mp3,0.823,0.912,5.0,-5.462,0.0542,0.0102,0.619,0.0976,0.372,132.04,4.0,"deep groove house, australian house, bass house"
264,Break It Down - Original Mix,Loge21,Bass House,..\data\audio_files\processed\264.mp3,0.729,0.995,1.0,-1.726,0.173,0.00513,0.537,0.116,0.449,110.005,4.0,"electro house, bass house"
265,Drop That,Loge21,Bass House,..\data\audio_files\processed\265.mp3,0.768,0.643,8.0,-6.029,0.31,0.00638,0.15,0.101,0.152,123.844,4.0,"electro house, bass house"
266,Ghetto Symphony,Loge21,Bass House,..\data\audio_files\processed\266.mp3,0.728,0.633,7.0,-6.311,0.156,0.0454,0.0969,0.0687,0.347,122.119,4.0,"electro house, bass house"
267,New Life,Loge21,Bass House,..\data\audio_files\processed\267.mp3,0.742,0.936,9.0,-3.924,0.191,0.0425,0.0701,0.0854,0.493,127.973,4.0,"electro house, bass house"
268,It Made Me Fearless - ASHEZ Remix,L*o*J/Ashez,Experimental Bass,..\data\audio_files\processed\268.mp3,0.731,0.567,11.0,-7.926,0.0359,0.0272,0.949,0.101,0.346,144.014,4.0,"nz electronic, experimental bass"
269,COULD BE WRONG,LOSTBOYJAY,,..\data\audio_files\processed\269.mp3,0.891,0.77,0.0,-8.391,0.123,0.0213,0.00157,0.213,0.855,129.004,4.0,
270,Waiting,LP Giobbi/Redfield/DJ Rae,House,..\data\audio_files\processed\270.mp3,0.657,0.97,5.0,-6.283,0.0582,0.000366,0.276,0.318,0.618,125.002,4.0,house
271,If Love Is A Skill,LP Giobbi/Sofi Tukker,House,..\data\audio_files\processed\271.mp3,0.599,0.63,9.0,-11.511,0.0375,0.228,0.182,0.208,0.291,122.042,3.0,"house, edm"
272,R.A.V.E - Zingara Remix,LSDREAM/Shlump/Zingara,,..\data\audio_files\processed\272.mp3,0.4,0.958,10.0,-3.113,0.561,0.00825,0.000368,0.513,0.171,126.068,4.0,experimental bass
273,STARCHILD,LSDREAM/Shlump/Sarah Hudson,,..\data\audio_files\processed\273.mp3,0.679,0.96,9.0,-2.485,0.0506,0.00323,0.0369,0.288,0.201,96.002,4.0,experimental bass
274,Vermilion,Luca Lush,Electronic Trap,..\data\audio_files\processed\274.mp3,0.495,0.968,7.0,-2.749,0.0718,0.013,0.561,0.424,0.274,94.97,4.0,"vapor twitch, electronic trap"
275,Shut Up - Leagas Rmx,Lucci Minati/Leagas,,..\data\audio_files\processed\275.mp3,0.856,0.879,11.0,-6.655,0.083,0.00685,0.014,0.21,0.558,128.019,4.0,
276,Get Hard (You In The Lobby),Luke Dean,,..\data\audio_files\processed\276.mp3,0.809,0.918,0.0,-4.168,0.0457,0.00584,0.0196,0.121,0.734,129.994,4.0,
277,Beatin' Tha Breaks - Fouk Remix,Magic In Threes,Instrumental Funk,..\data\audio_files\processed\277.mp3,0.843,0.477,9.0,-11.968,0.0595,0.158,0.888,0.1,0.44,115.007,4.0,instrumental funk
278,Downstream,Makèz/Life on Planets,,..\data\audio_files\processed\278.mp3,0.856,0.766,8.0,-8.365,0.0686,0.000496,0.0435,0.484,0.671,129.985,4.0,indie soul
279,Bling Bling (2020 Remix),Malaa,Bass House,..\data\audio_files\processed\279.mp3,0.77,0.673,10.0,-7.137,0.0468,0.000658,0.551,0.0312,0.194,126.002,4.0,"electronic trap, edm, bass house, house, electro house, brostep"
280,Bling Bling (Delayers Remix),Malaa/Delayers,Bass House,..\data\audio_files\processed\280.mp3,0.754,0.786,10.0,-5.467,0.0741,0.138,0.0157,0.0776,0.546,128.001,4.0,"electronic trap, edm, bass house, house, electro house, musica sammarinese, brostep"
281,Bling Bling,Malaa,Bass House,..\data\audio_files\processed\281.mp3,0.77,0.673,10.0,-7.137,0.0468,0.000658,0.551,0.0312,0.194,126.002,4.0,"electronic trap, edm, bass house, house, electro house, brostep"
282,Bylina (Bellecour Remix),Malaa/Bellecour,Bass House,..\data\audio_files\processed\282.mp3,,,,,,,,,,,,
283,Hostyl,Malaa/Dombresky,Bass House,..\data\audio_files\processed\283.mp3,0.87,0.872,6.0,-2.245,0.0543,0.0455,0.763,0.0662,0.266,123.993,4.0,"electronic trap, edm, bass house, house, tech house, electro house, brostep"
284,Sweet Dreams,Marcus Layton,German Dance,..\data\audio_files\processed\284.mp3,0.732,0.714,0.0,-7.432,0.0791,0.332,1.05e-06,0.131,0.376,121.982,4.0,german dance
285,Feel Good Inc.,Marcus Layton/Nonô,German Dance,..\data\audio_files\processed\285.mp3,0.703,0.842,4.0,-5.901,0.275,0.0412,0.0,0.124,0.463,122.023,4.0,german dance
286,Lady (Hear Me Tonight),Mark Knight/James Hurr,House,..\data\audio_files\processed\286.mp3,0.687,0.953,9.0,-3.373,0.139,0.0274,0.000107,0.061,0.243,125.031,4.0,"uk house, house, tech house, progressive house"
287,Anøther Dimensiøn,Marten Hørger,Bass House,..\data\audio_files\processed\287.mp3,0.808,0.994,11.0,-3.93,0.306,0.0274,0.817,0.34,0.194,123.98,4.0,"tech house, bass house"
288,GONNA BE ME,Marten Hørger,Bass House,..\data\audio_files\processed\288.mp3,0.754,0.857,1.0,-5.111,0.0519,0.122,0.864,0.115,0.612,125.012,4.0,"tech house, bass house"
289,I Am Ready,Marten Hørger,Bass House,..\data\audio_files\processed\289.mp3,0.757,0.981,1.0,-5.306,0.0601,0.00171,0.891,0.0736,0.295,125.029,4.0,"tech house, bass house"
290,Jungle,Marten Hørger,Bass House,..\data\audio_files\processed\290.mp3,0.86,0.943,1.0,-4.0,0.158,0.0205,0.08,0.271,0.362,122.974,4.0,"tech house, bass house"
291,Heavy,Marten Hørger/Neon Steve,Bass House,..\data\audio_files\processed\291.mp3,0.84,0.729,5.0,-4.954,0.0882,0.027,0.00224,0.165,0.432,123.981,4.0,"canadian electronic, tech house, bass house"
292,You Don't,Marten Hørger/Neon Steve,Bass House,..\data\audio_files\processed\292.mp3,0.913,0.787,11.0,-4.584,0.284,0.0681,0.339,0.0492,0.151,122.995,4.0,"canadian electronic, tech house, bass house"
293,Make U Sweat,Martin Ikin,Bass House,..\data\audio_files\processed\293.mp3,0.735,0.972,1.0,-3.557,0.0553,0.0108,0.508,0.292,0.292,130.027,4.0,"house, tech house, bass house"
294,Fairy Tale,Marvin Aloys,,..\data\audio_files\processed\294.mp3,0.733,0.865,8.0,-7.044,0.0611,0.0103,0.585,0.315,0.557,124.024,4.0,
295,Deep Inside - Extended,Mat Zo,Complextro,..\data\audio_files\processed\295.mp3,0.746,0.671,6.0,-5.806,0.0553,0.0767,0.000628,0.111,0.121,123.973,4.0,"edm, complextro, progressive house, electro house, progressive electro house"
296,Motivate,Mat Zo,Complextro,..\data\audio_files\processed\296.mp3,0.756,0.798,8.0,-2.336,0.174,0.0076,0.0585,0.0726,0.366,86.968,4.0,"edm, complextro, progressive house, electro house, progressive electro house"
297,Bang (feat. Dances With White Girls) - ANGELZ Remix,Matroda/Dances/ANGELZ,Bass House,..\data\audio_files\processed\297.mp3,0.935,0.642,10.0,-6.592,0.143,0.0218,0.73,0.162,0.491,124.982,3.0,"electro house, bmore, tech house, bass house"
298,Bang (feat. Dances With White Girls),Matroda/Dances,Bass House,..\data\audio_files\processed\298.mp3,0.839,0.9,8.0,-5.036,0.0802,0.0276,0.771,0.0734,0.569,125.012,4.0,"electro house, bmore, tech house, bass house"
299,Boom Bap,Matroda,Bass House,..\data\audio_files\processed\299.mp3,0.803,0.923,1.0,-3.902,0.107,0.00687,0.299,0.205,0.244,125.006,4.0,"electro house, tech house, bass house"
300,Can’t Fight The Feeling,Matroda,Bass House,..\data\audio_files\processed\300.mp3,0.878,0.882,1.0,-4.143,0.223,0.00861,2.39e-05,0.201,0.64,125.98,4.0,"electro house, tech house, bass house"
301,D.A.N.C.I.N.G,Matroda,Bass House,..\data\audio_files\processed\301.mp3,0.834,0.99,11.0,-4.16,0.0533,0.136,0.795,0.0677,0.657,124.068,4.0,"electro house, tech house, bass house"
302,Deep Inside 2020,Matroda,Bass House,..\data\audio_files\processed\302.mp3,0.8,0.902,1.0,-3.518,0.0648,0.00377,0.265,0.123,0.23,124.002,4.0,"electro house, tech house, bass house"
303,Do You Remember House?,Matroda,Bass House,..\data\audio_files\processed\303.mp3,0.82,0.847,11.0,-4.876,0.133,0.0619,0.625,0.0843,0.531,124.058,4.0,"electro house, tech house, bass house"
304,My Mind,Matroda,Bass House,..\data\audio_files\processed\304.mp3,0.772,0.987,8.0,-5.311,0.0523,0.0037,0.816,0.0309,0.363,127.001,4.0,"electro house, tech house, bass house"
305,No Sleep (6AM) (feat. MERYLL),Matroda/MERYLL,Bass House,..\data\audio_files\processed\305.mp3,0.822,0.835,8.0,-7.664,0.0901,0.0043,0.188,0.0788,0.8,126.018,4.0,"electro house, tech house, bass house"
306,True G (feat. BRUX),Matroda/BRUX,Bass House,..\data\audio_files\processed\306.mp3,0.845,0.856,1.0,-3.783,0.138,0.0186,0.549,0.0634,0.844,124.021,4.0,"electro house, tech house, bass house"
307,Walk In The Spot,Matroda,Bass House,..\data\audio_files\processed\307.mp3,0.764,0.908,7.0,-3.976,0.0735,0.00862,0.742,0.0977,0.354,124.019,4.0,"electro house, tech house, bass house"
308,Wasting Time,Matroda,Bass House,..\data\audio_files\processed\308.mp3,0.799,0.937,6.0,-7.677,0.225,0.00268,0.888,0.044,0.0362,124.962,4.0,"electro house, tech house, bass house"
309,Disco Tool - Taiki Nulight Remix,Matroda/Bleu Clair/Taiki Nulight,Bass House,..\data\audio_files\processed\309.mp3,0.811,0.759,10.0,-6.822,0.0467,0.000847,0.774,0.0551,0.423,126.049,4.0,"indonesian edm, doujin, bass house, tech house, electro house"
310,Disco Tool,Matroda/Bleu Clair,Bass House,..\data\audio_files\processed\310.mp3,0.811,0.759,10.0,-6.822,0.0467,0.000847,0.774,0.0551,0.423,126.049,4.0,"indonesian edm, doujin, bass house, tech house, electro house"
311,Raise Em Up,Matroda/Loge21,Bass House,..\data\audio_files\processed\311.mp3,0.809,0.786,2.0,-3.615,0.0664,0.002,0.217,0.0617,0.345,124.0,4.0,"electro house, tech house, bass house"
312,The Funk You Want,Matroda/POLOVICH,Bass House,..\data\audio_files\processed\312.mp3,0.828,0.874,4.0,-5.442,0.0878,0.00115,0.197,0.101,0.101,130.004,4.0,"electro house, tech house, bass house"
313,The One,Matroda/San Pacho,Bass House,..\data\audio_files\processed\313.mp3,0.778,0.863,8.0,-3.557,0.0544,0.00512,0.786,0.0457,0.14,126.021,4.0,"electro house, tech house, bass house"
314,Body Move,Matroda/Tom Budin,Bass House,..\data\audio_files\processed\314.mp3,0.842,0.914,2.0,-5.796,0.135,0.053,0.00128,0.0593,0.388,130.009,4.0,"bass house, slap house, deep groove house, tech house, electro house"
315,Give It To Me - Full Vocal Mix,Matt Sassari,French Tech House,..\data\audio_files\processed\315.mp3,0.874,0.869,1.0,-5.996,0.0315,0.00116,0.00238,0.164,0.726,126.027,4.0,"french techno, french tech house, tech house"
316,Paris to Milan,Matt Sassari/Ashibah,French Tech House,..\data\audio_files\processed\316.mp3,0.816,0.718,2.0,-6.476,0.0467,0.0159,0.0554,0.342,0.639,126.007,4.0,"french techno, french tech house, tech house, brazilian edm"
317,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
318,Gimme That Bounce,Mau P,Tech House,..\data\audio_files\processed\318.mp3,0.801,0.96,8.0,-5.534,0.264,0.0284,0.877,0.0985,0.101,126.045,4.0,tech house
319,Deep Inside,Maur,Uk Dance,..\data\audio_files\processed\319.mp3,0.637,0.936,11.0,-5.274,0.0371,0.0465,0.00015,0.104,0.497,126.027,3.0,uk dance
320,Set You Free,Maur/FABER,Uk Dance,..\data\audio_files\processed\320.mp3,0.601,0.927,10.0,-5.12,0.0417,0.000551,0.177,0.275,0.525,126.083,4.0,uk dance
321,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
322,Satisfy,Max Styler,Brostep,..\data\audio_files\processed\322.mp3,0.666,0.732,5.0,-5.383,0.0893,0.00553,0.768,0.0772,0.237,130.022,4.0,"tech house, brostep"
323,God Made Me Phunky - Jess Bays Remix,MD X-Spress/Jess Bays,Classic House,..\data\audio_files\processed\323.mp3,0.792,0.973,6.0,-5.746,0.103,0.000442,0.465,0.089,0.53,128.017,4.0,"uk dance, classic house"
324,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
325,Musica,MEDUZA,Edm,..\data\audio_files\processed\325.mp3,0.655,0.672,2.0,-6.595,0.0718,0.00767,0.678,0.107,0.117,126.02,4.0,"pop dance, pop house, uk dance, edm"
326,I Got Nothing,MEDUZA/Ferreck Dawn/Clementine Douglas,Edm,..\data\audio_files\processed\326.mp3,0.593,0.901,1.0,-6.908,0.0702,0.0685,0.212,0.185,0.41,124.971,4.0,"edm, pop dance, house, uk dance, pop house, deep groove house, tech house"
327,Everything You Have Done,MEDUZA/GENESI,Edm,..\data\audio_files\processed\327.mp3,0.699,0.926,2.0,-6.249,0.063,0.0449,0.113,0.2,0.468,124.991,4.0,"pop dance, pop house, uk dance, edm"
328,Say It To My Face,Melissa Pools/Axel North,,..\data\audio_files\processed\328.mp3,0.793,0.738,9.0,-6.128,0.0573,0.0051,0.0512,0.112,0.687,125.012,4.0,
329,Transcendence,MEMBA/Kahani,Indian Edm,..\data\audio_files\processed\329.mp3,0.695,0.856,2.0,-5.22,0.0484,0.0383,0.683,0.104,0.416,128.008,4.0,"traprun, vapor twitch, indian edm"
330,Bim Boom Bam,Merk & Kremont,Dutch House,..\data\audio_files\processed\330.mp3,0.792,0.96,8.0,-4.474,0.0605,0.0167,0.00356,0.128,0.675,128.01,4.0,"dutch house, electro house, sky room"
331,Move With Me,Mia More/Able Faces,,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
332,Rosa - Malóne Remix,Mia Moretti/Malóne,,..\data\audio_files\processed\332.mp3,0.799,0.92,3.0,-6.406,0.0485,0.00409,0.577,0.369,0.708,127.996,4.0,
333,Different Side,Michael Bibi/KinAhau/Audio Bullys,Tech House,..\data\audio_files\processed\333.mp3,0.816,0.704,7.0,-7.729,0.0617,0.000595,0.00467,0.11,0.283,127.979,4.0,"big beat, breakbeat, tech house"
334,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
335,DJ Beat That Shhh - extended mixX,Mike Dunn/MD X-Spress,Chicago House,..\data\audio_files\processed\335.mp3,0.868,0.718,8.0,-6.116,0.0464,0.0218,0.0279,0.049,0.756,123.999,4.0,"classic house, deep house, chicago house"
336,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
337,Rhyme Dust,MK/Dom Dolla,House,..\data\audio_files\processed\337.mp3,0.925,0.561,3.0,-8.675,0.176,0.0659,0.0271,0.152,0.721,128.034,4.0,"pop dance, house, deep groove house, australian house"
338,Jealous,Mochakk,,..\data\audio_files\processed\338.mp3,0.715,0.852,1.0,-6.001,0.057,0.00321,0.834,0.0412,0.45,127.996,4.0,
339,More Love - Rampa &ME Remix,Moderat/Keinemusik/Rampa/&ME,Electronica,..\data\audio_files\processed\339.mp3,0.646,0.779,4.0,-10.793,0.0423,0.000542,0.821,0.112,0.127,122.0,4.0,"indietronica, electronica, melodic house, deep disco house"
340,Never Get To You,Moon Boots/Antony & Cleopatra,Filter House,..\data\audio_files\processed\340.mp3,0.844,0.675,10.0,-7.357,0.0724,0.00877,0.0814,0.642,0.603,121.026,4.0,"australian electropop, filter house, indie soul, nu disco"
341,I Want Your Attention,Moon Boots/Fiora,Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11.0,-7.57,0.0496,0.0178,0.314,0.13,0.561,122.0,4.0,"vocal trance, filter house, indie soul, nu disco"
342,Can You Feel It,MORTEN,Danish Electronic,..\data\audio_files\processed\342.mp3,0.858,0.838,11.0,-7.633,0.151,0.0157,0.836,0.0901,0.309,126.005,4.0,"danish electronic, scandipop"
343,Ain't No Other Man - Rework,Murphy's Law (UK),,..\data\audio_files\processed\343.mp3,,,,,,,,,,,,
344,Vente,Nic Fanciulli/Calussa,Deep Disco House,..\data\audio_files\processed\344.mp3,0.749,0.874,7.0,-6.839,0.0374,0.00903,0.643,0.0994,0.752,128.012,4.0,"minimal techno, deep minimal techno, house, afro house, tribal house, deep disco house"
345,Atmosphere,Niko The Kid,Tech House,..\data\audio_files\processed\345.mp3,0.903,0.833,11.0,-8.193,0.174,0.00429,0.809,0.121,0.338,125.007,4.0,tech house
346,Dance Du Sol (Badapa),Niko The Kid,Tech House,..\data\audio_files\processed\346.mp3,0.763,0.884,6.0,-6.509,0.169,0.0274,0.893,0.223,0.447,126.046,4.0,tech house
347,Hella Good,Niko The Kid/Benson,Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8.0,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4.0,"aussietronica, tech house, australian house"
348,Fear,NITTI,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10.0,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4.0,"electronic trap, brostep, electro house"
349,Sex Drive,NITTI/Hadar Adora,Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
350,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
351,For Your Soul,Noizu,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2.0,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4.0,"house, tech house, bass house"
352,Jungle,Noizu,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9.0,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4.0,"house, tech house, bass house"
353,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
354,No More,Noizu,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6.0,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4.0,"house, tech house, bass house"
355,Vogue,Noizu,Bass House,..\data\audio_files\processed\355.mp3,0.745,0.932,6.0,-4.992,0.0507,0.111,0.0561,0.136,0.928,128.0,4.0,"house, tech house, bass house"
356,Burnin',Noizu/Martin Ikin,Bass House,..\data\audio_files\processed\356.mp3,0.711,0.922,1.0,-4.342,0.0887,0.00363,0.033,0.334,0.432,128.035,4.0,"house, tech house, bass house"
357,4 The People,Noizu/Tony Romera,Bass House,..\data\audio_files\processed\357.mp3,0.833,0.965,6.0,-5.215,0.0528,0.0687,0.135,0.0927,0.922,123.994,4.0,"house, electro house, tech house, bass house"
358,Push To Start (feat. No/Me),Noizu/Westend/No/Me,Bass House,..\data\audio_files\processed\358.mp3,0.852,0.988,1.0,-6.007,0.0588,0.00951,0.302,0.0629,0.67,128.013,4.0,"house, tech house, bass house"
359,Good Times,Nonô,,..\data\audio_files\processed\359.mp3,0.826,0.656,9.0,-6.144,0.0871,0.000799,0.0736,0.122,0.806,127.979,4.0,
360,Come with Me - Radio Mix,Nora En Pure,Deep House,..\data\audio_files\processed\360.mp3,0.683,0.757,6.0,-6.546,0.0272,0.00388,0.712,0.254,0.277,119.973,4.0,"electra, melodic house, house, swiss pop, deep house, progressive house"
361,Light,Nu Aspect,Bassline,..\data\audio_files\processed\361.mp3,0.656,0.776,11.0,-9.445,0.0351,0.00408,0.778,0.346,0.338,125.975,4.0,bassline
362,Make You Mine,NVOY,Deep Groove House,..\data\audio_files\processed\362.mp3,0.791,0.7,0.0,-5.876,0.0425,0.000822,0.648,0.325,0.424,120.014,4.0,"house, deep groove house"
363,You Are,NVOY,Deep Groove House,..\data\audio_files\processed\363.mp3,0.802,0.759,4.0,-8.279,0.0956,0.101,0.55,0.0584,0.379,121.031,4.0,"house, deep groove house"
364,Give You,Odd Mob,Aussietronica,..\data\audio_files\processed\364.mp3,0.692,0.983,2.0,-4.604,0.0338,0.000389,0.949,0.0986,0.201,130.013,4.0,"aussietronica, tech house, bass house"
365,Blisters on My Feet,Odd Mob/Basura Boyz,Aussietronica,..\data\audio_files\processed\365.mp3,0.615,0.924,9.0,-3.859,0.0588,0.00272,0.116,0.125,0.355,140.007,4.0,"aussietronica, tech house, bass house"
366,Losing Control,Odd Mob/OMNOM,Aussietronica,..\data\audio_files\processed\366.mp3,0.711,0.748,0.0,-6.524,0.0521,0.0493,0.765,0.316,0.254,134.014,4.0,"aussietronica, tech house, bass house"
367,"Mind Awake, Body Asleep",Odd Mob/OMNOM/HYPERBEAM,Aussietronica,..\data\audio_files\processed\367.mp3,0.741,0.849,1.0,-7.755,0.0874,0.251,0.625,0.163,0.265,133.938,4.0,"aussietronica, tech house, bass house"
368,Into You - Radio Edit,Odd Mob/Starley,Aussietronica,..\data\audio_files\processed\368.mp3,0.872,0.809,8.0,-3.214,0.145,0.0159,3.99e-06,0.126,0.709,124.955,4.0,"aussietronica, tech house, bass house"
369,Lady Love,Oden & Fatzo/Camden Cox,,..\data\audio_files\processed\369.mp3,0.791,0.734,6.0,-8.636,0.0725,0.0359,0.0198,0.112,0.943,125.966,4.0,stutter house
370,Falls - Golden Features Remix,ODESZA/Sasha Alex Sloan/Golden Features,Chillwave,..\data\audio_files\processed\370.mp3,0.797,0.78,10.0,-8.943,0.184,0.478,0.896,0.379,0.207,123.997,4.0,"alt z, edm, industrial pop, indietronica, chillwave"
371,Bucovina 2023,Oliver Heldens/Shantel,Dutch House,..\data\audio_files\processed\371.mp3,0.809,0.882,9.0,-5.618,0.0534,0.00866,0.836,0.365,0.451,124.965,4.0,"dutch house, balkan brass, future house, edm, pop dance, house, gypsy fusion, balkan beats, progressive electro house, electro house, progressive house"
372,Okami,Oski/Allen Mock/Herbalistek,Brostep,..\data\audio_files\processed\372.mp3,0.689,0.875,11.0,-3.219,0.0454,0.000395,0.23,0.704,0.292,130.04,4.0,"japanese edm, dubstep, electronic trap, brostep"
373,Breeze,Paccu,,..\data\audio_files\processed\373.mp3,0.792,0.587,4.0,-10.577,0.0579,0.00635,0.0203,0.0826,0.4,125.008,4.0,
374,Your Heart,Paccu,,..\data\audio_files\processed\374.mp3,0.729,0.652,11.0,-9.312,0.0443,0.00806,0.871,0.112,0.572,126.027,4.0,
375,U Ok?,PARISI/Steve Angello/Sebastian Ingrosso,,..\data\audio_files\processed\375.mp3,0.833,0.848,2.0,-6.104,0.268,0.0193,0.299,0.11,0.249,130.047,4.0,"dutch house, edm, pop dance, house, progressive electro house, electro house, progressive house"
376,MDR,Party Favor/Baauer,Brostep,..\data\audio_files\processed\376.mp3,0.651,0.93,4.0,-3.961,0.248,0.00244,0.393,0.497,0.0996,169.961,4.0,"electro house, electronic trap, brostep, edm"
377,Canutito,Paskman,Latin Tech House,..\data\audio_files\processed\377.mp3,0.801,0.574,0.0,-6.099,0.101,0.00793,0.949,0.169,0.419,128.011,4.0,latin tech house
378,Roller Coaster,Paskman,Latin Tech House,..\data\audio_files\processed\378.mp3,0.782,0.951,1.0,-8.161,0.0552,0.0817,0.00409,0.105,0.553,125.904,4.0,latin tech house
379,Make Me Happy (feat. Might Delete Later),Patrick Topping/Might Delete Later,House,..\data\audio_files\processed\379.mp3,0.601,0.952,6.0,-5.203,0.0478,0.00808,0.805,0.109,0.897,132.006,4.0,"house, chill house"
380,Whisper (feat. Raphi),Patrick Topping/Raphi,House,..\data\audio_files\processed\380.mp3,0.592,0.987,9.0,-5.318,0.0463,0.00191,0.464,0.194,0.965,136.021,4.0,house
