SongID,start_time,end_time,label,TrackName,Artists,Genre,FilePath,sp_danceability,sp_energy,sp_key,sp_loudness,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,sp_genre
311,61.9,108.4,chorus,Raise Em Up,"Matroda, Loge21",Bass House,..\data\audio_files\processed\311.mp3,0.809,0.786,2.0,-3.615,0.0664,0.002,0.217,0.0617,0.345,124.0,4.0,"electro house, tech house, bass house"
311,108.4,154.9,other,Raise Em Up,"Matroda, Loge21",Bass House,..\data\audio_files\processed\311.mp3,0.809,0.786,2.0,-3.615,0.0664,0.002,0.217,0.0617,0.345,124.0,4.0,"electro house, tech house, bass house"
311,154.9,201.4,chorus,Raise Em Up,"Matroda, Loge21",Bass House,..\data\audio_files\processed\311.mp3,0.809,0.786,2.0,-3.615,0.0664,0.002,0.217,0.0617,0.345,124.0,4.0,"electro house, tech house, bass house"
311,201.4,235.82802721088436,other,Raise Em Up,"Matroda, Loge21",Bass House,..\data\audio_files\processed\311.mp3,0.809,0.786,2.0,-3.615,0.0664,0.002,0.217,0.0617,0.345,124.0,4.0,"electro house, tech house, bass house"
313,0.0,60.9,other,The One,"Matroda, San Pacho",Bass House,..\data\audio_files\processed\313.mp3,0.778,0.863,8.0,-3.557,0.0544,0.00512,0.786,0.0457,0.14,126.021,4.0,"electro house, tech house, bass house"
313,60.9,91.4,chorus,The One,"Matroda, San Pacho",Bass House,..\data\audio_files\processed\313.mp3,0.778,0.863,8.0,-3.557,0.0544,0.00512,0.786,0.0457,0.14,126.021,4.0,"electro house, tech house, bass house"
313,91.4,144.8,other,The One,"Matroda, San Pacho",Bass House,..\data\audio_files\processed\313.mp3,0.778,0.863,8.0,-3.557,0.0544,0.00512,0.786,0.0457,0.14,126.021,4.0,"electro house, tech house, bass house"
313,144.8,175.2,chorus,The One,"Matroda, San Pacho",Bass House,..\data\audio_files\processed\313.mp3,0.778,0.863,8.0,-3.557,0.0544,0.00512,0.786,0.0457,0.14,126.021,4.0,"electro house, tech house, bass house"
313,175.2,190.52104308390022,other,The One,"Matroda, San Pacho",Bass House,..\data\audio_files\processed\313.mp3,0.778,0.863,8.0,-3.557,0.0544,0.00512,0.786,0.0457,0.14,126.021,4.0,"electro house, tech house, bass house"
314,0.0,44.3,other,Body Move,"Matroda, Tom Budin",Bass House,..\data\audio_files\processed\314.mp3,0.842,0.914,2.0,-5.796,0.135,0.053,0.00128,0.0593,0.388,130.009,4.0,"bass house, slap house, deep groove house, tech house, electro house"
314,44.3,88.6,chorus,Body Move,"Matroda, Tom Budin",Bass House,..\data\audio_files\processed\314.mp3,0.842,0.914,2.0,-5.796,0.135,0.053,0.00128,0.0593,0.388,130.009,4.0,"bass house, slap house, deep groove house, tech house, electro house"
314,88.6,140.3,other,Body Move,"Matroda, Tom Budin",Bass House,..\data\audio_files\processed\314.mp3,0.842,0.914,2.0,-5.796,0.135,0.053,0.00128,0.0593,0.388,130.009,4.0,"bass house, slap house, deep groove house, tech house, electro house"
314,140.3,184.6,chorus,Body Move,"Matroda, Tom Budin",Bass House,..\data\audio_files\processed\314.mp3,0.842,0.914,2.0,-5.796,0.135,0.053,0.00128,0.0593,0.388,130.009,4.0,"bass house, slap house, deep groove house, tech house, electro house"
314,184.6,184.92303854875283,other,Body Move,"Matroda, Tom Budin",Bass House,..\data\audio_files\processed\314.mp3,0.842,0.914,2.0,-5.796,0.135,0.053,0.00128,0.0593,0.388,130.009,4.0,"bass house, slap house, deep groove house, tech house, electro house"
317,0.0,33.7,other,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
317,33.7,63.7,chorus,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
317,63.7,93.7,other,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
317,93.7,123.8,chorus,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
317,123.8,168.7,other,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
317,168.7,198.7,chorus,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
317,198.7,201.64603174603175,other,Dress Code,Mau P,Tech House,..\data\audio_files\processed\317.mp3,0.716,0.94,1.0,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,4.0,tech house
321,0.0,15.2,other,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
321,15.2,45.7,chorus,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
321,45.7,91.4,other,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
321,91.4,121.9,chorus,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
321,121.9,152.4,other,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
321,152.4,182.8,chorus,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
321,182.8,198.14104308390023,other,Hypnotic,Max Styler,Brostep,..\data\audio_files\processed\321.mp3,0.8,0.882,10.0,-5.34,0.0486,0.0033,0.887,0.0844,0.267,126.019,4.0,"tech house, brostep"
324,0.0,47.3,other,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
324,47.3,78.8,chorus,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
324,78.8,110.3,other,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
324,110.3,133.9,chorus,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
324,133.9,185.1,other,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
324,185.1,232.3,chorus,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
324,232.3,235.71401360544218,other,Forgiveness,Me & My Toothbrush,,..\data\audio_files\processed\324.mp3,0.0,0.134,4.0,-12.417,0.0,0.929,0.00107,0.323,0.0,0.0,0.0,
326,0.0,94.1,other,I Got Nothing,"MEDUZA, Ferreck Dawn, Clementine Douglas",Edm,..\data\audio_files\processed\326.mp3,0.593,0.901,1.0,-6.908,0.0702,0.0685,0.212,0.185,0.41,124.971,4.0,"edm, pop dance, house, uk dance, pop house, deep groove house, tech house"
326,94.1,124.8,chorus,I Got Nothing,"MEDUZA, Ferreck Dawn, Clementine Douglas",Edm,..\data\audio_files\processed\326.mp3,0.593,0.901,1.0,-6.908,0.0702,0.0685,0.212,0.185,0.41,124.971,4.0,"edm, pop dance, house, uk dance, pop house, deep groove house, tech house"
326,124.8,170.9,other,I Got Nothing,"MEDUZA, Ferreck Dawn, Clementine Douglas",Edm,..\data\audio_files\processed\326.mp3,0.593,0.901,1.0,-6.908,0.0702,0.0685,0.212,0.185,0.41,124.971,4.0,"edm, pop dance, house, uk dance, pop house, deep groove house, tech house"
326,170.9,201.6,chorus,I Got Nothing,"MEDUZA, Ferreck Dawn, Clementine Douglas",Edm,..\data\audio_files\processed\326.mp3,0.593,0.901,1.0,-6.908,0.0702,0.0685,0.212,0.185,0.41,124.971,4.0,"edm, pop dance, house, uk dance, pop house, deep groove house, tech house"
326,201.6,203.54,other,I Got Nothing,"MEDUZA, Ferreck Dawn, Clementine Douglas",Edm,..\data\audio_files\processed\326.mp3,0.593,0.901,1.0,-6.908,0.0702,0.0685,0.212,0.185,0.41,124.971,4.0,"edm, pop dance, house, uk dance, pop house, deep groove house, tech house"
327,0.0,31.2,other,Everything You Have Done,"MEDUZA, GENESI",Edm,..\data\audio_files\processed\327.mp3,0.699,0.926,2.0,-6.249,0.063,0.0449,0.113,0.2,0.468,124.991,4.0,"pop dance, pop house, uk dance, edm"
327,31.2,69.6,chorus,Everything You Have Done,"MEDUZA, GENESI",Edm,..\data\audio_files\processed\327.mp3,0.699,0.926,2.0,-6.249,0.063,0.0449,0.113,0.2,0.468,124.991,4.0,"pop dance, pop house, uk dance, edm"
327,69.6,123.3,other,Everything You Have Done,"MEDUZA, GENESI",Edm,..\data\audio_files\processed\327.mp3,0.699,0.926,2.0,-6.249,0.063,0.0449,0.113,0.2,0.468,124.991,4.0,"pop dance, pop house, uk dance, edm"
327,123.3,154.0,chorus,Everything You Have Done,"MEDUZA, GENESI",Edm,..\data\audio_files\processed\327.mp3,0.699,0.926,2.0,-6.249,0.063,0.0449,0.113,0.2,0.468,124.991,4.0,"pop dance, pop house, uk dance, edm"
327,154.0,156.2180045351474,other,Everything You Have Done,"MEDUZA, GENESI",Edm,..\data\audio_files\processed\327.mp3,0.699,0.926,2.0,-6.249,0.063,0.0449,0.113,0.2,0.468,124.991,4.0,"pop dance, pop house, uk dance, edm"
328,0.0,31.0,other,Say It To My Face,"Melissa Pools, Axel North",,..\data\audio_files\processed\328.mp3,0.793,0.738,9.0,-6.128,0.0573,0.0051,0.0512,0.112,0.687,125.012,4.0,
328,31.0,61.7,chorus,Say It To My Face,"Melissa Pools, Axel North",,..\data\audio_files\processed\328.mp3,0.793,0.738,9.0,-6.128,0.0573,0.0051,0.0512,0.112,0.687,125.012,4.0,
328,61.7,100.1,other,Say It To My Face,"Melissa Pools, Axel North",,..\data\audio_files\processed\328.mp3,0.793,0.738,9.0,-6.128,0.0573,0.0051,0.0512,0.112,0.687,125.012,4.0,
328,100.1,130.9,chorus,Say It To My Face,"Melissa Pools, Axel North",,..\data\audio_files\processed\328.mp3,0.793,0.738,9.0,-6.128,0.0573,0.0051,0.0512,0.112,0.687,125.012,4.0,
328,130.9,131.56104308390022,other,Say It To My Face,"Melissa Pools, Axel North",,..\data\audio_files\processed\328.mp3,0.793,0.738,9.0,-6.128,0.0573,0.0051,0.0512,0.112,0.687,125.012,4.0,
329,0.0,45.0,other,Transcendence,"MEMBA, Kahani",Indian Edm,..\data\audio_files\processed\329.mp3,0.695,0.856,2.0,-5.22,0.0484,0.0383,0.683,0.104,0.416,128.008,4.0,"traprun, vapor twitch, indian edm"
329,45.0,105.0,chorus,Transcendence,"MEMBA, Kahani",Indian Edm,..\data\audio_files\processed\329.mp3,0.695,0.856,2.0,-5.22,0.0484,0.0383,0.683,0.104,0.416,128.008,4.0,"traprun, vapor twitch, indian edm"
329,105.0,165.0,other,Transcendence,"MEMBA, Kahani",Indian Edm,..\data\audio_files\processed\329.mp3,0.695,0.856,2.0,-5.22,0.0484,0.0383,0.683,0.104,0.416,128.008,4.0,"traprun, vapor twitch, indian edm"
329,165.0,240.0,chorus,Transcendence,"MEMBA, Kahani",Indian Edm,..\data\audio_files\processed\329.mp3,0.695,0.856,2.0,-5.22,0.0484,0.0383,0.683,0.104,0.416,128.008,4.0,"traprun, vapor twitch, indian edm"
329,240.0,244.8580045351474,other,Transcendence,"MEMBA, Kahani",Indian Edm,..\data\audio_files\processed\329.mp3,0.695,0.856,2.0,-5.22,0.0484,0.0383,0.683,0.104,0.416,128.008,4.0,"traprun, vapor twitch, indian edm"
331,0.0,22.6,other,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
331,22.6,37.6,chorus,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
331,37.6,82.6,other,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
331,82.6,97.6,chorus,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
331,97.6,127.6,other,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
331,127.6,142.6,chorus,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
331,142.6,159.5760090702948,other,Move With Me,"Mia More, Able Faces",,..\data\audio_files\processed\331.mp3,0.796,0.699,1.0,-7.2,0.0871,0.0468,0.0094,0.0862,0.477,127.986,4.0,tropical house
334,0.0,57.5,other,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
334,57.5,90.3,chorus,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
334,90.3,139.5,other,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
334,139.5,172.3,chorus,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
334,172.3,207.2,other,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
334,207.2,240.0,chorus,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
334,240.0,256.79201814058956,other,Waiting,Midnight Pool Party,Synth Funk,..\data\audio_files\processed\334.mp3,0.778,0.399,6.0,-9.77,0.311,0.0734,0.0,0.0978,0.659,117.011,4.0,synth funk
336,0.0,53.3,other,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
336,53.3,83.8,chorus,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
336,83.8,99.0,other,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
336,99.0,129.5,chorus,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
336,129.5,144.8,other,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
336,144.8,190.5,chorus,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
336,190.5,193.64802721088435,other,Take My Chance,MK,House,..\data\audio_files\processed\336.mp3,0.637,0.947,1.0,-5.116,0.0361,0.0602,0.678,0.148,0.562,126.003,4.0,"pop dance, house"
341,0.0,94.4,other,I Want Your Attention,"Moon Boots, Fiora",Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11.0,-7.57,0.0496,0.0178,0.314,0.13,0.561,122.0,4.0,"vocal trance, filter house, indie soul, nu disco"
341,94.4,125.9,chorus,I Want Your Attention,"Moon Boots, Fiora",Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11.0,-7.57,0.0496,0.0178,0.314,0.13,0.561,122.0,4.0,"vocal trance, filter house, indie soul, nu disco"
341,125.9,157.4,other,I Want Your Attention,"Moon Boots, Fiora",Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11.0,-7.57,0.0496,0.0178,0.314,0.13,0.561,122.0,4.0,"vocal trance, filter house, indie soul, nu disco"
341,157.4,188.9,chorus,I Want Your Attention,"Moon Boots, Fiora",Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11.0,-7.57,0.0496,0.0178,0.314,0.13,0.561,122.0,4.0,"vocal trance, filter house, indie soul, nu disco"
341,188.9,285.50902494331064,other,I Want Your Attention,"Moon Boots, Fiora",Filter House,..\data\audio_files\processed\341.mp3,0.806,0.608,11.0,-7.57,0.0496,0.0178,0.314,0.13,0.561,122.0,4.0,"vocal trance, filter house, indie soul, nu disco"
347,0.0,50.0,other,Hella Good,"Niko The Kid, Benson",Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8.0,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4.0,"aussietronica, tech house, australian house"
347,50.0,80.7,chorus,Hella Good,"Niko The Kid, Benson",Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8.0,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4.0,"aussietronica, tech house, australian house"
347,80.7,126.8,other,Hella Good,"Niko The Kid, Benson",Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8.0,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4.0,"aussietronica, tech house, australian house"
347,126.8,157.5,chorus,Hella Good,"Niko The Kid, Benson",Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8.0,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4.0,"aussietronica, tech house, australian house"
347,157.5,173.52104308390022,other,Hella Good,"Niko The Kid, Benson",Tech House,..\data\audio_files\processed\347.mp3,0.703,0.93,8.0,-6.41,0.0589,0.000427,0.0951,0.14,0.597,124.993,4.0,"aussietronica, tech house, australian house"
348,0.0,60.0,other,Fear,NITTI,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10.0,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4.0,"electronic trap, brostep, electro house"
348,60.0,90.0,chorus,Fear,NITTI,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10.0,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4.0,"electronic trap, brostep, electro house"
348,90.0,120.0,other,Fear,NITTI,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10.0,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4.0,"electronic trap, brostep, electro house"
348,120.0,150.0,chorus,Fear,NITTI,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10.0,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4.0,"electronic trap, brostep, electro house"
348,150.0,180.0,other,Fear,NITTI,Brostep,..\data\audio_files\processed\348.mp3,0.793,0.925,10.0,-3.928,0.0449,0.00164,0.558,0.037,0.423,128.017,4.0,"electronic trap, brostep, electro house"
349,0.0,53.3,other,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
349,53.3,68.6,chorus,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
349,68.6,99.0,other,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
349,99.0,114.3,chorus,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
349,114.3,137.1,other,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
349,137.1,160.0,chorus,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
349,160.0,175.0380045351474,other,Sex Drive,"NITTI, Hadar Adora",Brostep,..\data\audio_files\processed\349.mp3,0.738,0.8,5.0,-3.971,0.049,0.113,0.00144,0.118,0.609,125.937,4.0,"electronic trap, brostep, electro house"
350,0.0,62.0,other,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
350,62.0,92.9,chorus,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
350,92.9,123.9,other,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
350,123.9,154.9,chorus,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
350,154.9,201.3,other,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
350,201.3,232.3,chorus,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
350,232.3,263.22603174603177,other,Dance,Noizu,Bass House,..\data\audio_files\processed\350.mp3,0.816,0.854,11.0,-5.523,0.051,0.000442,0.653,0.0608,0.3,124.026,4.0,"house, tech house, bass house"
351,0.0,34.3,other,For Your Soul,Noizu,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2.0,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4.0,"house, tech house, bass house"
351,34.3,80.0,chorus,For Your Soul,Noizu,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2.0,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4.0,"house, tech house, bass house"
351,80.0,125.7,other,For Your Soul,Noizu,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2.0,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4.0,"house, tech house, bass house"
351,125.7,171.4,chorus,For Your Soul,Noizu,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2.0,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4.0,"house, tech house, bass house"
351,171.4,175.63201814058957,other,For Your Soul,Noizu,Bass House,..\data\audio_files\processed\351.mp3,0.704,0.955,2.0,-7.418,0.0825,0.00216,0.728,0.595,0.607,126.011,4.0,"house, tech house, bass house"
352,0.0,46.4,other,Jungle,Noizu,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9.0,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4.0,"house, tech house, bass house"
352,46.4,92.9,chorus,Jungle,Noizu,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9.0,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4.0,"house, tech house, bass house"
352,92.9,139.3,other,Jungle,Noizu,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9.0,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4.0,"house, tech house, bass house"
352,139.3,185.8,chorus,Jungle,Noizu,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9.0,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4.0,"house, tech house, bass house"
352,185.8,218.71002267573695,other,Jungle,Noizu,Bass House,..\data\audio_files\processed\352.mp3,0.801,0.764,9.0,-6.373,0.0509,0.00563,0.921,0.0887,0.656,124.03,4.0,"house, tech house, bass house"
353,0.0,46.5,other,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
353,46.5,77.4,chorus,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
353,77.4,92.9,other,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
353,92.9,123.9,chorus,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
353,123.9,154.9,other,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
353,154.9,185.8,chorus,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
353,185.8,217.66702947845806,other,Lasers,Noizu,Bass House,..\data\audio_files\processed\353.mp3,0.801,0.873,6.0,-5.812,0.0894,0.001,0.573,0.0639,0.79,123.978,4.0,"house, tech house, bass house"
354,0.0,17.8,other,No More,Noizu,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6.0,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4.0,"house, tech house, bass house"
354,17.8,46.6,chorus,No More,Noizu,Bass House,..\data\audio_files\processed\354.mp3,0.785,0.96,6.0,-6.132,0.0429,0.00197,0.873,0.346,0.863,125.027,4.0,"house, tech house, bass house"
